Stock A,Stock B,Stock C,Stock D,ETF
74.25612734617137,246.36710873028267,326.26503520568826,63.71525561397756,144.8681621402182
74.12765453364368,246.533404306327,325.50020894486687,63.43868161560055,144.79193279242318
73.7324350051842,245.46539238952803,324.6058122716297,62.432656744449346,140.19223125696843
73.7942964012027,245.3960477825729,323.91642400959216,62.16817667778978,139.81272953514457
73.37523225945995,245.83990156444435,324.3217304572107,61.971771568639525,138.49451716660136
73.21312049170278,246.18753928198927,323.7044773150299,61.6823497485654,135.20959276476697
73.23517409754837,247.11118116516045,322.79167286141495,61.449395303860534,134.04155948258534
73.08736070217886,247.4342739565974,321.74890251785695,61.25109557631847,132.8535548910877
73.39581136093554,247.23564296827635,321.1737881307826,61.129562139170424,127.3389665897129
73.68168605958667,247.1248687855255,321.3831368221843,60.79153211336711,131.01279487386049
73.70448011018148,245.88471418613065,321.16948418818504,61.54220837998336,129.0072291216983
73.57649913464036,245.6915798441462,320.3748597633902,61.38713072707533,126.24881234125797
73.73956814339469,245.37317546100994,321.32204696168077,61.263432214739424,125.53401609295528
73.81842398898264,246.62362797000745,320.05188116430884,61.05365419689386,119.53575497532391
73.82122586737088,245.573978565787,320.35876819093977,60.89233194266408,126.75329449597749
74.01091528905737,246.01025569786492,320.9422751145176,61.235829257295414,122.48096877434898
73.95847543547868,245.1153277116555,321.3133194572481,61.07808380412376,122.96832550801949
74.16488305425528,245.38911282321723,320.29128638044807,61.199356633538116,120.46838302066818
73.81323865466312,245.05907010313808,320.0949672757442,61.35343973715687,116.93190151500761
73.71552142448702,245.75164238019659,320.2182023470948,61.10206382186981,110.39946427917117
73.72453726152264,246.07684087961613,319.4813072798573,61.11610423323499,109.21710122846395
73.3987010657494,245.8948034923108,318.9732767131415,61.03508876718905,109.4243066705932
73.23757793391229,244.8215576795816,320.55839313830637,61.22904603366985,114.90389394125432
72.64462606716184,245.64149185496572,321.5206567715916,61.276108648959905,111.86844232561224
73.05501639634205,245.9499769601973,320.56337137981745,61.61616661480475,110.02206828491481
73.24039498420237,245.9157957779507,319.3981856899149,61.841153912380555,115.16866593171355
73.89163718619943,246.2707414572378,319.98207200380915,61.43879352001805,111.95359929483301
73.73631020324365,246.15323904551425,318.865743063759,61.15493591071733,107.65070115942544
73.89674430519456,247.4390010770948,319.2895936053557,61.54722901981667,112.67340599900902
73.87192640043399,247.429589017467,320.38572481080746,60.95474254509903,113.447909228252
74.25481847995874,246.80130564361718,318.7935287547288,61.06617094550094,113.69648760732106
74.20250159278872,247.23681211138287,319.32999211764195,61.09507754975643,115.31990611332549
74.7052727011172,247.49581956734883,318.74259678116226,61.028673189659436,114.56828328915556
74.39334058798221,247.29953650131714,319.17686060326247,61.81834618414346,114.0281001582843
74.58480363442435,246.09944979724085,318.4101824532591,61.80407074627726,111.97740053043162
74.53337184136554,245.47351969218232,319.48077370352934,61.6891569838828,114.73692525657576
74.20272922949535,245.64129855903263,319.94423874322854,61.259292481780754,116.43529209731557
74.19673335799928,244.6001364044651,319.6215029546813,61.256610087896725,112.92414655615052
73.66062528349416,244.7163168534347,318.9148714101582,61.10064807198549,109.33812973849122
73.72076032476866,245.0356361270582,318.38086880705254,61.03379585504488,105.01215207061261
73.87790780021896,244.5259690497271,319.2663604952685,60.76005176475258,108.78251947822385
73.57813813297896,244.5145169723706,318.45428572750995,60.34593271639941,106.42323655745497
73.0364120931153,244.49205611829223,318.6859160734848,60.30663626445831,104.32296484085586
73.08698259146483,245.04367881409243,318.2212107208607,60.14037735500978,103.96851091807807
73.31732386200433,245.41243619159886,319.69070037598846,59.93846188890975,110.86402169694747
73.29651451832532,244.83330248615204,318.98517951488856,60.03690725199862,113.60510132548089
73.54226569968118,243.6250710602546,318.47693463110784,59.81363677750151,113.65238218676612
73.48412587215975,243.18438984016805,319.9961043103249,59.65649902790702,107.03753423381501
73.45715685690014,242.57383130307522,318.9989273594454,59.646145707176025,105.47948884480827
73.71358168111317,242.40749725214098,318.39679004760166,59.666091941933296,104.60841993783635
73.46671623015655,241.87851733714828,319.62040703774596,59.935546483888736,109.45220169648994
73.7091777479032,240.51699333388447,319.0366906424179,59.929650553003626,107.2752272180233
73.91650821125816,240.19716424859897,317.44041149536406,60.39977356670845,102.24839539995726
74.09377428335387,240.17246597950813,317.80885698418564,60.342222025278836,103.7113494658137
73.94352546908763,240.21481764772852,318.80982936954,60.31637958900304,102.58386576062787
73.98394850241718,240.15054070382513,317.419369361674,59.956941444159156,99.71389712227511
73.54386253285128,239.29819288607234,317.1518215606482,60.292085710460825,101.0630124554331
73.7241582347594,239.48466821938842,316.00687902434123,60.32313865599226,102.50997466187978
74.12926349213099,239.58258871397067,315.57096139651935,60.66756956710767,105.59148889644015
73.6262623810504,239.21350191251136,314.2461899106536,60.86742366804318,107.6194263235691
73.47379173219838,239.6333657031099,315.27702499902546,60.47290507960064,107.73695887023803
73.11197729036522,239.89136354792407,313.9779376794689,60.67294146722937,104.63021268611163
72.27445873821091,239.52427092279657,313.9072353627283,60.36600121887893,96.53555517788764
72.27005806669824,239.32403405639778,314.5832803934693,60.184933241184524,96.00713799339668
71.7825570473466,239.7109212099961,314.03010893187434,60.90266437140557,96.32349116080046
71.60501358015718,240.27199109539856,315.0508800299389,60.58071571441922,101.84644478990833
71.85600739114943,241.42015336645755,313.2946432321618,60.876492177294274,100.03568719886168
72.35206186607302,241.18941010379507,312.03360587932923,60.82035883423689,103.02035250501206
72.36213059466684,241.66993253444846,312.05749052448937,60.941338554338905,100.97606168182267
72.11712523581798,241.267319336569,312.27204447845526,61.28825037669546,97.62164733879104
72.19485682036989,240.55782985101675,313.4959318202635,61.57009235529828,102.20539087099957
71.6938985769476,239.8182576533102,314.6044541303341,61.5361325106886,102.46105393370264
71.73032448962739,241.1286117538171,312.7394888006525,61.37472455743576,98.12878487427704
71.68607009054804,241.35318613489383,311.5650891818218,61.26082885379394,101.19051808369883
71.91796182217774,241.38463270732726,311.97103731493206,61.46429225277489,101.30031186056428
71.66216945925144,241.85208622118157,312.655909271517,61.125984174940776,102.2922989301769
71.64381093035203,242.00274961711298,312.7569373097323,60.9336348663309,104.91340409963708
71.6049170302,242.01412258158896,312.2867313722413,60.45426934820423,100.52300499553644
71.55527331595765,243.31273939110872,310.98065807508226,60.45896077351944,94.73066224276543
71.93467907470213,242.83695052168127,311.4892823531341,60.53285412034235,97.11113378914455
71.4849212605831,242.07101810874323,311.996763858369,60.76321257813427,96.13213251240903
71.31980758486056,242.29453088892055,309.74274403389535,61.00846751977756,96.4415142563116
71.44443624421238,242.50072751722553,308.6782412833268,61.03975526561774,96.3026422454326
71.22974850776862,242.80756325334974,308.6687311475737,60.899638482414005,98.65082574348729
70.9670952931894,241.7384105354802,311.1992555001063,61.0631153546781,106.65337378535945
70.2788287492548,243.8064125535198,310.6877615349972,60.99179626416338,104.90612802137981
69.83396898461379,244.3185342809917,311.37744594958883,60.76991763912376,104.2328531755752
69.57537494286731,244.6875928979945,313.3775696750454,60.67037238754532,107.88012165928487
69.42174457105351,243.9008871367562,312.51786629565504,60.560695968606424,106.12324612050152
69.36288872755438,243.17842097405884,311.52665188153736,60.55497738818417,102.13377225666027
69.15982753334494,242.39454690887342,312.5202086173335,60.48441826706825,104.27123892856119
69.26259518376465,242.51293411827584,312.3177547461644,60.39310547302217,101.57462665929692
69.54892157228144,241.61405648075996,311.6344177420357,60.374708753069406,103.87703819325722
69.63367766512427,242.35091968675826,311.0996443564525,60.531030015452025,101.70917240891904
69.79361969830092,241.68659533691658,311.5994252892113,60.76711096012999,105.57388311177374
69.45440469321518,241.03619000220925,311.4966911420588,60.810124726633525,104.61912978308023
69.24055599187618,241.7932785072673,312.36475836004763,61.27223118708422,106.22096386284116
69.14313620610322,241.42354668090613,312.61746065522027,61.509509095200755,107.36604321035585
70.10049825830326,241.74052443112646,311.90363591139504,61.23844967632713,107.48347873614982
70.20100535744345,241.75714401910005,311.5583560692903,60.93249140136099,103.59204449693061
70.26424915431713,241.63001253471987,311.86809432250226,60.8784376564304,105.49161382534058
70.35362688755008,241.40382941081398,311.8945987819282,60.81339996527605,106.76955771775904
70.29406506566674,241.4210398951622,311.62440484903215,60.834485355726336,105.05974218846873
70.20609551655095,241.72228696933047,312.10482901450655,60.57982575851403,106.27042440601394
70.66537834218165,241.78583657375844,313.53165474987463,60.54581379645393,111.32873844710689
70.71455485199441,242.8573348559677,314.1292276481363,59.85082898453644,108.05447634219253
70.74708653575942,242.1237647359878,313.5869310715,59.611108602070594,104.31429362846316
70.77215211275059,241.88567861664262,313.420591610407,59.530588890380706,100.1902715556295
70.85838762105539,240.1711410042799,313.5137948150326,59.451898828648176,98.6252235470574
70.75105371729826,238.90015171386844,315.3610128926503,59.700904551694585,101.2904707464554
70.4996756711206,237.65121735821296,315.077563734812,59.66922451239875,99.69940121226233
70.75081166021639,238.11037862246843,313.6159867458071,59.74219215610147,95.82145019950508
70.99413853681,237.90362618920838,314.9095257758953,59.35560987565783,95.82269952380827
71.21281576175575,238.33916398657513,315.0773301634355,60.10173155813922,98.27614085845008
71.3850927905199,238.25081849426175,315.0766153486459,60.29777006936626,96.67278535430336
71.45912944464978,238.53508502460824,314.69777530237906,60.68082011202109,97.08567047348808
70.90406626355399,238.2883324363348,314.5511008997604,60.95519727818978,96.50437818594736
70.72297819383718,238.2512559953563,312.88792848220544,61.383103005814405,95.62316997942122
70.60630181948684,238.5599570689186,311.70421928926936,61.76924348466853,89.77015352755731
70.67186868299954,239.2018278043254,311.5681846689761,61.4723607818105,89.64193258467239
70.46595958817102,238.88344945213964,311.355798418425,61.52327059083577,88.9338685018174
70.92360297689527,240.18554828411223,310.3202520558077,61.88198149234558,88.70124092291822
70.49469639438722,240.34245133788434,310.9272048670218,62.2231452140299,93.11899736482378
70.62353163211321,239.7864018213837,310.6677283124803,62.36630122675137,92.88874653646597
70.38108379725972,241.32339162714885,311.795948580541,62.4348651307759,92.98006603604072
70.08371924564774,241.44388689290744,310.7357123788984,62.08152086088765,82.80648515373909
69.87606423313127,241.52212141995167,310.43604700395093,61.93263990853941,80.24756863299177
69.82412808265818,241.3601736147262,310.8027950626063,61.87621628139304,82.79854921729907
69.73308072518877,240.60783128725888,311.8139173090679,62.17329856291594,83.70696143729904
69.95792310395245,240.71125535668972,311.4470297436693,62.798824616584525,82.52463561547998
70.0162827844221,240.97329254124293,311.599474959026,62.439590071709205,81.48638021123524
70.00574327464372,240.4668827961153,310.52159740996495,62.22255111555868,78.59261076226889
70.26404421159937,239.74682020225552,311.4616861792663,62.397674342861364,82.82349707786437
70.11150009272643,240.21669623607258,309.75575834389974,61.971437458061786,79.63986033989498
70.63752276976933,240.4207329365952,310.4947378329565,62.38075357592891,86.60780113098158
71.13934313722147,240.436969407289,311.4315868918244,62.48237118878068,89.66011162511782
71.01157289065137,240.1110133530847,310.92897187769984,62.39603419781945,87.49445691181887
70.63220256491446,240.10308480021837,309.9165363037797,61.83006802693588,84.12964089979555
70.90080158836898,239.54306407650296,309.8345983871836,61.88030876981895,83.45652393798736
71.33554821703103,239.59385996109805,310.57813109493026,62.27521401410533,87.65993898292959
71.2624175797098,240.1776272714226,311.8697347603451,61.914356510206694,87.4846531236989
70.86607461700582,241.08451941595177,311.92723934169135,62.06423928414966,88.28474182754638
70.88966847043515,242.8751989015916,311.0617851633383,61.870792860241494,85.4656676590987
70.81607223500849,244.0713337953757,309.4004730421174,61.162230044715606,80.55265709103504
70.94231799055123,244.12692979449494,309.73623397979526,61.11452356814181,85.10709651522727
71.1946829632564,245.2522890915944,310.76582156007976,61.43004853046289,87.80083749067983
70.82484998878554,245.47001407899572,310.53461278110217,61.892855748362564,89.61282659599242
70.77774804313887,245.34864446137243,310.54874955411975,61.83700959889017,90.30619361877287
70.29661961742089,244.49032234283567,309.986979038433,62.05072288359541,88.96036556344994
70.23482575818208,245.11106036328647,310.58802335344313,62.28486015603303,86.01136968609192
70.38859709903315,245.13081473862854,310.8405381159544,62.58703042154063,85.49205682307665
70.61998285141429,246.28656704520546,312.9054760794143,63.156274305501846,93.03385588687051
70.53441099954647,246.8887196324344,312.1163996946596,63.352862244341416,87.24299654988417
71.02765767302654,247.40972989768298,313.2098192469452,62.79180175337274,87.5194447542337
71.27711554611736,248.51131821511902,311.9557468658023,63.185486051019055,86.32281391202271
71.50430274777764,247.89309082829368,313.1463263148598,63.11528321448646,87.41260557628057
71.39254662208776,246.62508991100998,314.1634341444725,63.06608985762921,90.70435447927694
71.07183318289944,245.54797946790197,312.83499324448763,62.929626260550755,86.31410349424883
71.5743534753416,245.43041015804545,311.4858983970173,63.4552634976599,85.03789109984271
71.86151394530043,245.02221602868093,312.7570288251388,63.60187756139012,94.57754182458508
71.25489305216115,245.76796993405804,312.548747687558,63.9670919500974,94.61490413075975
71.80095271565985,246.1350763779075,312.4121921510889,63.62903172457257,92.71809263115139
71.4994704282405,245.92159266981977,313.9150200259247,63.25333365261813,96.49603969639975
71.52287431411041,244.76059034780235,314.3293843991112,62.99144785003053,99.36305512045341
71.79447046957097,244.75572859534296,314.78172306704107,63.01864735051234,101.11561317863757
71.64151323292126,245.30312129631403,315.3592322435793,63.03348543960322,102.94040508122133
71.64555270435896,244.22600760134435,315.38842671499896,62.59736689903114,103.11219475699818
71.23468497550027,244.03998845022062,315.50916285922017,62.40107523031948,106.10702430665508
71.52411922260502,244.0760139392995,315.33581007757084,62.710087674753964,108.08315975931038
71.41545490916194,245.00069420024496,314.3443649967036,62.595683090609604,106.59377562693692
71.50295558448221,244.51920468149095,313.62553593484785,62.19362435256053,103.73448284928254
71.84424130071392,244.3700555271261,313.9688814052219,62.713102419176494,103.95962928052684
71.98288215748605,245.00773011325057,312.8466395109852,63.31065867370902,101.96198465059507
72.2239095308882,244.21483912745737,314.2358869506975,63.132477436088784,101.92070138538513
72.57912098863973,243.47261513657506,313.60914517211324,63.1497388439218,97.14458434635662
73.08080286680078,243.59885519487136,314.0223975861743,63.01736329523589,95.77725412221072
73.0191875104083,243.3330915553019,314.2856029526548,63.5746504194525,95.81798629453797
72.66505248594471,242.42872183772948,313.5795123829984,63.84568594647882,88.06844537309314
72.85136997191937,242.2152885865295,312.97403621023597,63.94511435959189,90.45276023951097
72.48890725327875,242.68035397753087,313.97527558605344,64.20579287710716,90.0048431339827
72.49815027679564,242.4803277726378,313.57529236630864,64.04293920489557,85.36731796472125
72.65963568011661,243.57210038648782,314.2799281239941,64.2259429818164,86.99160458267819
73.1134909678954,243.25349451328313,314.2630153356944,63.5994844984329,86.93334964318653
73.49012022504061,242.57897673753084,314.22639447918,63.932913712957415,90.00273217918311
73.33603168530624,242.45111506531956,315.62059364360283,63.94419253228559,94.22136968635016
74.05906698267164,242.17823056408469,315.9395602034196,64.8315363865142,98.35360277473818
73.5554843118911,241.91350405091825,316.50533375968405,64.79869408998094,95.3229898264559
73.68816188054869,242.32310495527528,315.76464264088673,64.87439718036508,90.48123865901492
73.38178965524153,243.58946770996332,314.53756208954127,64.40927662048095,86.13403309039117
72.9497702024146,244.3552878086852,314.8531984483626,64.6303930933715,85.34774689012767
72.79872364996629,243.50187161004354,316.79290902419876,64.82667900961309,91.09664790065443
72.79375848087567,243.30694695321205,317.3397256173094,64.65392019168944,88.05861635732488
73.3641877241839,243.09891820694756,317.7947326054756,64.4469091148048,91.79186205847074
73.47242956872404,241.93899158148525,318.1281611379143,64.56444779052177,92.58851656937902
73.18622541631132,242.39440773512527,319.5415093769615,64.6281541007155,91.12067086859042
73.29016233898751,241.90893459849147,319.3539340572486,65.04153280017401,93.03839892777707
73.10324178956688,240.56042066012054,319.4267844692225,65.27011030760652,92.2106406516814
73.03128336669326,240.33224877990452,319.0803593910705,65.54153197060198,96.49709041201002
72.88225327888883,239.86337745966182,318.6874710798622,65.44005545148923,97.22449270238593
72.78621947727538,239.18423298855132,318.9905686196699,64.53954325008979,99.58600314199073
72.36539570318098,239.04830605038217,319.6063456296677,64.74703659229745,103.83797032104331
72.35859897200547,240.74947305039785,318.77565579989624,65.18591600436311,106.19986162013487
71.5207725815904,240.91393105677767,320.43926421694175,65.39296288256389,109.30467241150313
71.40795412856951,241.63662148844406,319.8930812220441,65.51443959563849,105.86953185532515
71.5787429868734,240.62182933979074,319.38155893237166,65.37976533913785,105.99244879451058
71.0573359292466,240.8731522085015,318.6106978339319,65.56538146793002,106.42051273855365
70.24814443109405,240.72225094145477,318.678633363916,64.98121333198854,99.8900465246384
70.4431245589641,241.55131004420772,317.46523492034316,64.55373367824535,97.00813396417439
70.78482279392394,242.39853814782097,317.6061544559374,64.8599174839515,96.90925351340864
70.97360594439989,241.93978875789443,317.5843577676387,64.32766244579062,98.63164636580971
70.79935668809071,241.8633934005144,319.0771626789175,64.1409907908741,100.33787718609784
70.7649886580519,241.6228733783496,319.36415851252764,64.51187159154594,99.15825590055783
70.88239176823672,241.6934675672088,321.5831561430824,64.7937717807373,103.27611109551245
70.55857589702295,242.96442723513104,324.3233788961336,65.10012783573706,112.60468571179113
70.5468991174543,241.757285149416,324.964390538423,64.9047991353874,108.593122548161
70.64642369973102,241.0691371206496,326.65254048960367,65.08476434107487,108.63408139071532
69.94085441031197,241.61788718080408,325.468992898157,65.35564899805351,106.98810762193682
69.90754337992074,242.03092194773188,326.6696651649514,65.60219476432955,104.55326535530882
70.02898796971918,242.39044576436368,326.51821459254694,65.78360912057926,105.50910888251546
69.90888580295162,243.60358005464903,327.71603114779384,65.15599907113159,107.34202560514343
69.83802142695296,243.26669363738756,326.5445136027959,65.31845939619684,105.81974432606847
69.61196401974634,243.87993652130734,326.5471611621376,65.74233597858324,103.92248949801842
69.1591633643044,244.7698202288158,327.1145919838471,65.4203495891497,102.49022554959447
68.91753198165108,244.6896562845782,327.4875960433996,65.40184142414286,102.17273165351082
69.01474445182858,245.13085879551247,328.0075944311128,65.84251629391022,104.40893803275262
69.31246207702205,246.31207668144117,328.55321789577226,66.34183861735693,108.11381393979778
69.43948570941942,246.75283995643727,330.50490972584925,66.60629670701357,108.8014978585301
69.66853622876049,245.521009355364,330.0326382114271,66.78117155397733,108.06926788113623
69.53348987062483,245.73612759418123,330.5570797318135,66.55065683619497,112.57877258444314
69.26168244546626,245.8345502240711,329.74143134913385,66.2928143155889,114.09619454022621
69.2201994610839,244.9072747047889,330.31851101228904,66.52555290633133,116.14545036548247
69.76389025105202,244.59902356750177,331.18218571410205,66.63911262202562,122.03561623672893
69.60206732120123,245.33702936033447,331.48394365740984,66.18545690116919,122.85507201182412
69.72527074488853,244.71464994919015,331.7776303976618,66.26463423218293,120.14600235509806
69.30766613684511,244.0700610021125,332.016803438658,66.50453834161574,120.08013894692992
68.84558454847978,244.25352455473683,332.3738349734201,66.19752290326939,116.56790192177074
69.09290307171867,243.95468362017618,332.18644165565587,65.88287246130865,115.10418468089574
68.96425564370331,242.82229165985567,331.6270736710906,65.55014696355907,114.49050900118998
69.1955646330028,243.17808811244157,331.90976991010393,65.22559080585052,111.59918237667895
68.98537548519658,242.55578156678524,333.4116541692054,65.10702809832809,111.47372790801309
69.08129513311205,243.29386717072276,332.4865524511214,65.0070341241091,107.18897914050147
68.95514623160138,244.27556522401412,333.6839102278699,65.36051376673544,104.00656991956073
69.23379606474167,244.12675975129721,333.1847312206144,65.64734458339527,102.0298048794198
68.83251722855663,243.25541008664246,333.95972256667875,65.8698535367787,98.98441641541368
68.35923625066637,243.25976437280167,333.80273631011477,65.41319120861525,96.44623164238025
68.27643258923386,243.68289538423159,333.50747789882416,65.5638260393146,98.21085904514621
67.85967414043621,244.47419163007226,332.3073657463008,65.51598919226815,89.98197231965224
68.10076496611862,242.24640104902224,331.38920795657026,65.1605268130697,89.59483749250742
68.10046968123304,242.3361616887359,332.1378977384888,64.87464177856194,92.13571244502828
67.82363718201456,243.79330883957493,334.2722668406579,64.97997507270335,95.50937064130795
67.99877402814387,244.275931472701,333.6326236925682,64.7168004960079,91.52955898470333
67.91891786100734,243.90682368432428,334.04158674627297,64.87746118020725,91.2902745540969
68.31359298330656,243.4462458879172,333.6556941557557,64.77847538454667,89.21569304596366
68.35570187577082,243.45181416848823,332.91420903468986,65.03722093325314,92.47098813975006
68.3517833824702,243.08547398409627,332.7119705353935,65.37160417014226,95.3307282509052
68.76076219538338,242.96549156648544,332.91796809457855,65.56616580669376,99.99903046568615
68.87414635525437,243.9513484957786,333.81300247436116,65.12371486051501,96.56154226705408
68.64825260720923,243.99452046866068,334.36393395298495,64.69622453036723,96.06908067067435
68.68237685800266,244.6991851654281,333.45029413193896,64.5790792006765,95.93501429218237
68.22686846035988,244.20923393209833,333.49500319262637,64.5687679647318,90.19388317405632
68.66282682870784,243.86818324340172,333.8877395311829,65.06744977641421,87.9222789067434
69.28929220171733,241.92319145918296,334.02312891823493,64.87937816403789,90.34782442857598
69.22472448223758,241.20244793180325,334.41432677430737,64.99568695095401,89.1841365824687
69.18974380730103,240.65231803759085,333.1815182266387,65.0866020147013,86.34250717947599
69.43236119407094,239.26764514563422,333.53314492371953,64.84001493479857,93.68968380969446
69.46124960165982,239.6079097996622,334.69896233069977,64.7753385347627,97.86385720677802
69.72393067298357,238.8386692255451,333.2882793390357,65.28730207125776,99.4227321228291
69.77851172038456,238.86189925832375,333.2571795493788,66.00101234606781,102.77796084219275
69.78089481599221,238.68657663542743,332.6044439250909,65.76188888000716,104.15717563091098
69.50130105071557,238.3382551842001,333.01929956719334,65.4880576633043,102.24655308702629
69.5522225953155,238.20372594160875,332.83329468537585,64.8434277393739,103.6240430207133
69.95542437300179,238.5669732295572,332.54774879955914,64.86743999637582,104.03264986843112
70.01556214837632,238.5850953850158,332.62528157024536,64.92129672345733,101.06493446142575
70.09917829021197,238.8842280526179,333.0745265289533,65.10540801031551,102.01236422006737
70.63290594611588,239.67771445190786,335.5406302700745,65.04648689974694,102.62125353118743
70.51923628671706,240.86537526947274,333.70059890387927,65.02281878975916,103.91192825092297
70.58819344669094,241.34635520900216,332.5942271493062,65.39079209483708,110.9400870636453
70.36400956237208,241.509898072211,332.1107485549288,65.59000430025746,106.47309982618827
70.21201103784443,241.6963337287495,332.4790478865801,65.4707554983504,107.7257326258457
70.15249494868425,242.7586053542644,333.4000145147245,65.67374120257267,111.33823812012226
70.1718312196569,241.44655169144752,332.9899262869472,65.54756755588042,111.23244175079532
70.1491348606191,240.85332300001542,333.214851321549,65.25634732466874,112.76979618324307
70.36553316888512,240.9509246207068,334.08638940296754,65.34845256409622,114.78291955272424
70.43541131136557,241.90083970687655,332.79705212374773,65.57616253148008,119.28310352491211
70.12435859967768,242.97946938166214,332.3219184627054,65.69503115902617,116.46676659780336
70.23971890003658,242.95384677384598,330.60432090460375,65.50219952985985,113.27421693817197
70.33421241639844,242.61121881487387,330.8228447196065,65.39226821047184,114.82927251775322
70.12839649079454,242.93376970369494,330.097611618028,65.28003561624502,113.89764091602113
69.93537958150418,242.2812652308312,329.6600702048114,65.0679060971672,109.30664046088008
69.63058450552926,241.62641567265885,330.1330509110219,65.04554356720816,107.91954360595471
69.69168373563403,241.25276124947138,331.77091733035115,65.37640993558492,110.85690383669606
69.4184078497936,240.69413957681726,330.07123927079505,65.80488499047655,104.96207324109656
69.17410110651163,239.75000042567692,330.87853146231976,65.46574372779087,106.01703149934214
69.30410153388034,240.49475752804048,328.3484079112899,65.83067613754964,103.60244214472199
69.29868173276519,239.85278557222816,326.4069190123744,65.89013274287642,96.74652360191207
69.77491965401349,239.17014099570054,327.8358135560184,66.01970478539198,98.54347584442019
69.59232673568451,237.6018882701832,328.1817944529295,66.11558812806314,96.20021120471408
69.62804634969012,237.71382409835928,328.09596487062464,66.34677333315844,94.96064445546037
70.06159317329774,238.51404145219365,329.85406129352486,65.97335729527197,98.49369419128908
70.38765592838996,238.23198181597675,327.9375798579436,66.02100444447399,99.03981218756954
70.44758911148568,238.1619710326535,326.8492079513724,66.44038340199471,104.04829669702691
70.75812407859708,237.91785973389082,326.35165092204664,66.83414193015423,104.22810716091695
71.0862676483691,239.19736401714644,326.2660434013546,66.42048829688291,103.57366257388804
71.1504479429812,240.5146128915978,326.1306271917947,65.94037963181357,99.70812937969644
71.313549SZ19115047,240.c26862000244L79,326.199012270A78174D,65.8U42u62791722122,100.79029316K84n939
71.33883734961198,239.72869647440163,326.70676459857503,64.90877178272193,102.65541920091461
71.2933771388956,238.5681222985323,325.92744425186737,64.59397415622212,101.87925256406388
70.84129492835419,237.79708615081915,325.81683525740897,64.82705819166365,100.86649680815427
70.79326871216726,237.71079252408893,324.8887176076593,65.27241476281532,100.76175744941156
70.70700237398822,239.37788934798914,323.9775426677595,65.45058768149491,99.8344104544317
70.5674073278678,238.63654413622194,322.80611244327,65.61566777387034,96.60362691512996
70.6244897998356,239.42964354117382,321.9167217578779,65.15626458185878,89.15866880670933
70.79827941845556,239.58971438352174,321.99103195618505,65.46832199507965,85.00473613639787
71.05822020545484,239.86415221714455,322.64467501088535,65.61304837873413,87.29135474315697
71.10389331919639,239.72944404205836,324.1243833112398,65.47830603189742,92.67343767332127
70.86900900635804,239.34630871085068,323.93333956072337,64.87689011400323,94.8656694141511
71.00768051521874,240.7623733164176,324.9697565746959,64.98685852031687,98.72987361539006
